id,timestamp_utc,source_id,bess_id,quality,anomaly_score,health_state,anomaly_reason,pcs_phase_voltage_imbalance,pcs_phase_current_imbalance,pcs_dc_voltage_vs_bms_voltage_delta,pcs_dc_current_vs_bms_current_delta,pcs_soc_vs_bms_soc_delta,bms_temperature_spread,bms_cell_voltage_spread,pcs_phase_a_voltage,pcs_phase_b_voltage,pcs_phase_c_voltage,pcs_phase_a_current,pcs_phase_b_current,pcs_phase_c_current,pcs_dc_voltage,pcs_dc_current,pcs_grid_frequency,pcs_charge_discharge_power,pcs_total_active_power,pcs_soc,bms_cluster_total_voltage,bms_cluster_total_current,bms_can_hall_sampling_current,bms_display_soc,bms_soh,bms_cell_max_voltage,bms_cell_min_voltage,bms_battery_max_temperature,bms_battery_min_temperature,bms_average_temperature,bms_insulation_resistance,bms_pre_charge_total_voltage,pcs_fault_flag_count,bms_fault_flag_count,anomaly_score_ml,ml_predicted_anomaly
632279,2026-08-14T05:18:25.619218+00:00,external_ems_1,bess_1,good,0.4971,warning,PCS phase current imbalance high: 12.2; PCS DC current and BMS current mismatch: 50.6,1.9,12.2,0.9,50.6,0.0,1.9,4.0,235.3,234.0,235.9,36.9,27.5,24.7,881.1,-9.5,50.28,0.0,-60.8,93.2,880.2,-60.1,-51.1,93.2,100.0,3383.0,3379.0,26.7,24.8,25.2,20000.0,855.9,0,0,0.6880461840896392,True
629748,2026-08-14T04:57:19.618580+00:00,external_ems_2,bess_2,good,0.4907,warning,PCS DC current and BMS current mismatch: 50.6,1.3,6.6,4.7,50.6,0.0,1.0,2.0,238.8,239.5,240.1,111.5,115.7,118.1,863.4,-104.0,50.35,0.0,-53.0,49.8,868.1,-53.4,-51.8,49.8,100.0,3348.0,3346.0,26.2,25.2,25.5,20000.0,856.4,0,0,0.6879617273353257,True
629754,2026-08-14T04:57:22.618567+00:00,external_ems_2,bess_2,good,0.4907,warning,PCS DC current and BMS current mismatch: 50.6,1.3,6.6,4.7,50.6,0.0,1.0,2.0,238.8,239.5,240.1,111.5,115.7,118.1,863.4,-104.0,50.35,0.0,-53.0,49.8,868.1,-53.4,-51.8,49.8,100.0,3348.0,3346.0,26.2,25.2,25.5,20000.0,856.4,0,0,0.6879617273353257,True
629752,2026-08-14T04:57:21.618573+00:00,external_ems_2,bess_2,good,0.4907,warning,PCS DC current and BMS current mismatch: 50.6,1.3,6.6,4.7,50.6,0.0,1.0,2.0,238.8,239.5,240.1,111.5,115.7,118.1,863.4,-104.0,50.35,0.0,-53.0,49.8,868.1,-53.4,-51.8,49.8,100.0,3348.0,3346.0,26.2,25.2,25.5,20000.0,856.4,0,0,0.6879617273353257,True
629746,2026-08-14T04:57:18.618581+00:00,external_ems_2,bess_2,good,0.4907,warning,PCS DC current and BMS current mismatch: 50.6,1.3,6.6,4.7,50.6,0.0,1.0,2.0,238.8,239.5,240.1,111.5,115.7,118.1,863.4,-104.0,50.35,0.0,-53.0,49.8,868.1,-53.4,-51.8,49.8,100.0,3348.0,3346.0,26.2,25.2,25.5,20000.0,856.4,0,0,0.6879617273353257,True
629750,2026-08-14T04:57:20.629341+00:00,external_ems_2,bess_2,good,0.4907,warning,PCS DC current and BMS current mismatch: 50.6,1.3,6.6,4.7,50.6,0.0,1.0,2.0,238.8,239.5,240.1,111.5,115.7,118.1,863.4,-104.0,50.35,0.0,-53.0,49.8,868.1,-53.4,-51.8,49.8,100.0,3348.0,3346.0,26.2,25.2,25.5,20000.0,856.4,0,0,0.6879617273353257,True
1695832,2026-08-20T09:01:21.618630+00:00,external_ems_2,bess_2,good,0.5955,warning,PCS phase voltage imbalance high: 25.9; PCS phase current imbalance high: 22.5; PCS DC voltage and BMS voltage mismatch: 5.7; PCS DC current and BMS current mismatch: 51.2,25.9,22.5,5.7,51.2,0.0,1.6,1.0,205.9,231.8,230.7,33.3,10.9,10.8,871.1,9.0,49.88,0.0,6.2,83.6,876.8,-42.2,-43.1,83.6,100.0,3374.0,3373.0,25.8,24.2,24.7,20000.0,856.4,0,0,0.6875694360832925,True
1695830,2026-08-20T09:01:20.629504+00:00,external_ems_2,bess_2,good,0.5955,warning,PCS phase voltage imbalance high: 25.9; PCS phase current imbalance high: 22.5; PCS DC voltage and BMS voltage mismatch: 5.7; PCS DC current and BMS current mismatch: 51.2,25.9,22.5,5.7,51.2,0.0,1.6,1.0,205.9,231.8,230.7,33.3,10.9,10.8,871.1,9.0,49.88,0.0,6.2,83.6,876.8,-42.2,-43.1,83.6,100.0,3374.0,3373.0,25.8,24.2,24.7,20000.0,856.4,0,0,0.6875694360832925,True
480791,2026-08-13T08:16:01.629505+00:00,external_ems_1,bess_1,good,0.6414,warning,PCS DC current and BMS current mismatch: 65.4,1.0,3.6,2.1,65.4,0.0,1.9,3.0,238.0,238.3,237.3,118.0,121.4,121.6,871.4,-105.6,50.35,0.0,-57.9,78.7,873.5,-40.2,-51.8,78.7,100.0,3383.0,3380.0,26.1,24.2,24.7,20000.0,855.9,0,0,0.6862792435857977,True
480789,2026-08-13T08:16:00.619216+00:00,external_ems_1,bess_1,good,0.6414,warning,PCS DC current and BMS current mismatch: 65.4,1.0,3.6,2.1,65.4,0.0,1.9,3.0,238.0,238.3,237.3,118.0,121.4,121.6,871.4,-105.6,50.35,0.0,-57.9,78.7,873.5,-40.2,-51.8,78.7,100.0,3383.0,3380.0,26.1,24.2,24.7,20000.0,855.9,0,0,0.6862792435857977,True
295131,2026-08-12T06:28:51.618723+00:00,external_ems_1,bess_1,good,0.6045,warning,PCS DC current and BMS current mismatch: 57.7,1.1,3.4,1.8,57.7,0.0,2.0,3.0,237.0,237.3,236.2,117.2,120.2,120.6,872.4,-104.5,50.36,0.0,-59.9,68.9,874.2,-46.8,-40.7,68.9,100.0,3388.0,3385.0,26.4,24.4,24.9,20000.0,855.9,0,0,0.6856621243582471,True
1181622,2026-08-17T09:36:16.618708+00:00,external_ems_2,bess_2,good,0.5102,warning,PCS phase voltage imbalance high: 16.8; PCS phase current imbalance high: 18.5; PCS DC current and BMS current mismatch: 49.6,16.8,18.5,4.9,49.6,0.0,1.4,2.0,235.1,251.9,251.4,53.4,71.9,71.7,875.0,-48.2,50.32,0.0,-47.1,66.4,870.1,1.4,1.2,66.4,100.0,3350.0,3348.0,25.7,24.3,24.7,20000.0,856.4,0,0,0.6837148631679061,True
1181626,2026-08-17T09:36:18.619076+00:00,external_ems_2,bess_2,good,0.5102,warning,PCS phase voltage imbalance high: 16.8; PCS phase current imbalance high: 18.5; PCS DC current and BMS current mismatch: 49.6,16.8,18.5,4.9,49.6,0.0,1.4,2.0,235.1,251.9,251.4,53.4,71.9,71.7,875.0,-48.2,50.32,0.0,-47.1,66.4,870.1,1.4,1.2,66.4,100.0,3350.0,3348.0,25.7,24.3,24.7,20000.0,856.4,0,0,0.6837148631679061,True
1181618,2026-08-17T09:36:14.619030+00:00,external_ems_2,bess_2,good,0.5102,warning,PCS phase voltage imbalance high: 16.8; PCS phase current imbalance high: 18.5; PCS DC current and BMS current mismatch: 49.6,16.8,18.5,4.9,49.6,0.0,1.4,2.0,235.1,251.9,251.4,53.4,71.9,71.7,875.0,-48.2,50.32,0.0,-47.1,66.4,870.1,1.4,1.2,66.4,100.0,3350.0,3348.0,25.7,24.3,24.7,20000.0,856.4,0,0,0.6837148631679061,True
1181620,2026-08-17T09:36:15.618891+00:00,external_ems_2,bess_2,good,0.5102,warning,PCS phase voltage imbalance high: 16.8; PCS phase current imbalance high: 18.5; PCS DC current and BMS current mismatch: 49.6,16.8,18.5,4.9,49.6,0.0,1.4,2.0,235.1,251.9,251.4,53.4,71.9,71.7,875.0,-48.2,50.32,0.0,-47.1,66.4,870.1,1.4,1.2,66.4,100.0,3350.0,3348.0,25.7,24.3,24.7,20000.0,856.4,0,0,0.6837148631679061,True
1181624,2026-08-17T09:36:17.629518+00:00,external_ems_2,bess_2,good,0.5102,warning,PCS phase voltage imbalance high: 16.8; PCS phase current imbalance high: 18.5; PCS DC current and BMS current mismatch: 49.6,16.8,18.5,4.9,49.6,0.0,1.4,2.0,235.1,251.9,251.4,53.4,71.9,71.7,875.0,-48.2,50.32,0.0,-47.1,66.4,870.1,1.4,1.2,66.4,100.0,3350.0,3348.0,25.7,24.3,24.7,20000.0,856.4,0,0,0.6837148631679061,True
295189,2026-08-12T06:29:20.619057+00:00,external_ems_1,bess_1,good,0.4826,warning,PCS DC current and BMS current mismatch: 50.1,1.2,4.8,1.8,50.1,0.0,1.9,2.0,240.0,240.0,238.8,109.8,112.0,114.6,873.1,-94.5,50.34,0.0,-76.0,69.3,874.9,-44.4,-47.9,69.3,100.0,3379.0,3377.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6832318998714714,True
295187,2026-08-12T06:29:19.619497+00:00,external_ems_1,bess_1,good,0.4826,warning,PCS DC current and BMS current mismatch: 50.1,1.2,4.8,1.8,50.1,0.0,1.9,2.0,240.0,240.0,238.8,109.8,112.0,114.6,873.1,-94.5,50.34,0.0,-76.0,69.3,874.9,-44.4,-47.9,69.3,100.0,3379.0,3377.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6832318998714714,True
295185,2026-08-12T06:29:18.628823+00:00,external_ems_1,bess_1,good,0.4826,warning,PCS DC current and BMS current mismatch: 50.1,1.2,4.8,1.8,50.1,0.0,1.9,2.0,240.0,240.0,238.8,109.8,112.0,114.6,873.1,-94.5,50.34,0.0,-76.0,69.3,874.9,-44.4,-47.9,69.3,100.0,3379.0,3377.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6832318998714714,True
295183,2026-08-12T06:29:17.618581+00:00,external_ems_1,bess_1,good,0.4826,warning,PCS DC current and BMS current mismatch: 50.1,1.2,4.8,1.8,50.1,0.0,1.9,2.0,240.0,240.0,238.8,109.8,112.0,114.6,873.1,-94.5,50.34,0.0,-76.0,69.3,874.9,-44.4,-47.9,69.3,100.0,3379.0,3377.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6832318998714714,True
632273,2026-08-14T05:18:22.619435+00:00,external_ems_1,bess_1,good,0.5003,warning,PCS phase current imbalance high: 12.2; PCS DC current and BMS current mismatch: 50.8,1.9,12.2,1.2,50.8,0.0,1.9,3.0,235.3,234.0,235.9,36.9,27.5,24.7,881.1,-9.5,50.28,0.0,-60.8,93.2,879.9,-60.3,-52.8,93.2,100.0,3381.0,3378.0,26.7,24.8,25.2,20000.0,855.9,0,0,0.682944974454462,True
632271,2026-08-14T05:18:21.628972+00:00,external_ems_1,bess_1,good,0.5003,warning,PCS phase current imbalance high: 12.2; PCS DC current and BMS current mismatch: 50.8,1.9,12.2,1.2,50.8,0.0,1.9,3.0,235.3,234.0,235.9,36.9,27.5,24.7,881.1,-9.5,50.28,0.0,-60.8,93.2,879.9,-60.3,-52.8,93.2,100.0,3381.0,3378.0,26.7,24.8,25.2,20000.0,855.9,0,0,0.682944974454462,True
630209,2026-08-14T05:01:10.618582+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.2,25.1,1.1,16.5,0.0,1.8,4.0,236.3,235.3,236.5,61.8,66.9,41.8,877.5,-27.8,50.33,0.0,-75.9,90.4,878.6,-44.3,-50.0,90.4,100.0,3389.0,3385.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6818070998640016,True
630213,2026-08-14T05:01:12.629703+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.2,25.1,1.1,16.5,0.0,1.8,4.0,236.3,235.3,236.5,61.8,66.9,41.8,877.5,-27.8,50.33,0.0,-75.9,90.4,878.6,-44.3,-50.0,90.4,100.0,3389.0,3385.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6818070998640016,True
630211,2026-08-14T05:01:11.618575+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.2,25.1,1.1,16.5,0.0,1.8,4.0,236.3,235.3,236.5,61.8,66.9,41.8,877.5,-27.8,50.33,0.0,-75.9,90.4,878.6,-44.3,-50.0,90.4,100.0,3389.0,3385.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6818070998640016,True
630215,2026-08-14T05:01:13.618582+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.2,25.1,1.1,16.5,0.0,1.8,4.0,236.3,235.3,236.5,61.8,66.9,41.8,877.5,-27.8,50.33,0.0,-75.9,90.4,878.6,-44.3,-50.0,90.4,100.0,3389.0,3385.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6818070998640016,True
481849,2026-08-13T08:24:50.618570+00:00,external_ems_1,bess_1,good,0.3523,warning,PCS phase current imbalance high: 9.8; PCS DC current and BMS current mismatch: 41.8,0.6,9.8,3.1,41.8,0.0,2.0,4.0,237.6,237.9,237.3,95.1,92.6,102.4,873.8,-84.4,50.29,0.0,-70.4,80.6,876.9,-42.6,-51.2,80.6,100.0,3393.0,3389.0,26.5,24.5,25.0,20000.0,855.9,0,0,0.681471160864847,True
481847,2026-08-13T08:24:49.618981+00:00,external_ems_1,bess_1,good,0.3523,warning,PCS phase current imbalance high: 9.8; PCS DC current and BMS current mismatch: 41.8,0.6,9.8,3.1,41.8,0.0,2.0,4.0,237.6,237.9,237.3,95.1,92.6,102.4,873.8,-84.4,50.29,0.0,-70.4,80.6,876.9,-42.6,-51.2,80.6,100.0,3393.0,3389.0,26.5,24.5,25.0,20000.0,855.9,0,0,0.681471160864847,True
481843,2026-08-13T08:24:47.618570+00:00,external_ems_1,bess_1,good,0.3523,warning,PCS phase current imbalance high: 9.8; PCS DC current and BMS current mismatch: 41.8,0.6,9.8,3.1,41.8,0.0,2.0,4.0,237.6,237.9,237.3,95.1,92.6,102.4,873.8,-84.4,50.29,0.0,-70.4,80.6,876.9,-42.6,-51.2,80.6,100.0,3393.0,3389.0,26.5,24.5,25.0,20000.0,855.9,0,0,0.681471160864847,True
481845,2026-08-13T08:24:48.629484+00:00,external_ems_1,bess_1,good,0.3523,warning,PCS phase current imbalance high: 9.8; PCS DC current and BMS current mismatch: 41.8,0.6,9.8,3.1,41.8,0.0,2.0,4.0,237.6,237.9,237.3,95.1,92.6,102.4,873.8,-84.4,50.29,0.0,-70.4,80.6,876.9,-42.6,-51.2,80.6,100.0,3393.0,3389.0,26.5,24.5,25.0,20000.0,855.9,0,0,0.681471160864847,True
629697,2026-08-14T04:56:54.618584+00:00,external_ems_1,bess_1,good,0.4198,warning,PCS phase current imbalance high: 25.2; PCS DC current and BMS current mismatch: 30.8,0.6,25.2,0.5,30.8,0.0,1.8,3.0,236.6,236.0,236.6,58.1,63.3,38.1,877.0,-14.6,50.33,0.0,-74.4,89.2,876.5,-45.4,-49.1,89.2,100.0,3393.0,3390.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6796896390043793,True
629699,2026-08-14T04:56:55.618567+00:00,external_ems_1,bess_1,good,0.4198,warning,PCS phase current imbalance high: 25.2; PCS DC current and BMS current mismatch: 30.8,0.6,25.2,0.5,30.8,0.0,1.8,3.0,236.6,236.0,236.6,58.1,63.3,38.1,877.0,-14.6,50.33,0.0,-74.4,89.2,876.5,-45.4,-49.1,89.2,100.0,3393.0,3390.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6796896390043793,True
632744,2026-08-14T05:22:17.628867+00:00,external_ems_2,bess_2,good,0.6077,warning,PCS DC current and BMS current mismatch: 57.9,1.2,6.2,2.8,57.9,0.0,1.0,3.0,238.1,237.9,239.1,113.7,119.9,118.6,865.0,-97.2,50.37,0.0,-78.0,54.1,867.8,-39.3,-42.5,54.1,100.0,3332.0,3329.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6787492171916515,True
632746,2026-08-14T05:22:18.619502+00:00,external_ems_2,bess_2,good,0.6077,warning,PCS DC current and BMS current mismatch: 57.9,1.2,6.2,2.8,57.9,0.0,1.0,3.0,238.1,237.9,239.1,113.7,119.9,118.6,865.0,-97.2,50.37,0.0,-78.0,54.1,867.8,-39.3,-42.5,54.1,100.0,3332.0,3329.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6787492171916515,True
295129,2026-08-12T06:28:50.619477+00:00,external_ems_1,bess_1,good,0.6045,warning,PCS DC current and BMS current mismatch: 57.7,1.1,3.4,1.8,57.7,0.0,2.0,3.0,237.0,237.3,236.2,117.2,120.2,120.6,872.4,-104.5,50.36,0.0,-59.9,68.9,874.2,-46.8,-40.7,68.9,100.0,3379.0,3376.0,26.4,24.4,24.9,20000.0,855.9,0,0,0.6772538921916054,True
295127,2026-08-12T06:28:49.628964+00:00,external_ems_1,bess_1,good,0.6045,warning,PCS DC current and BMS current mismatch: 57.7,1.1,3.4,1.8,57.7,0.0,2.0,3.0,237.0,237.3,236.2,117.2,120.2,120.6,872.4,-104.5,50.36,0.0,-59.9,68.9,874.2,-46.8,-40.7,68.9,100.0,3379.0,3376.0,26.4,24.4,24.9,20000.0,855.9,0,0,0.6772538921916054,True
481727,2026-08-13T08:23:49.619305+00:00,external_ems_1,bess_1,good,0.4187,warning,PCS phase current imbalance high: 10.2; PCS DC current and BMS current mismatch: 45.9,0.5,10.2,2.8,45.9,0.0,1.9,2.0,238.5,238.0,238.0,110.1,106.1,116.3,874.1,-87.9,50.34,0.0,-67.3,80.2,876.9,-42.0,-50.0,80.2,100.0,3365.0,3363.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6770816824472954,True
481725,2026-08-13T08:23:48.629418+00:00,external_ems_1,bess_1,good,0.4187,warning,PCS phase current imbalance high: 10.2; PCS DC current and BMS current mismatch: 45.9,0.5,10.2,2.8,45.9,0.0,1.9,2.0,238.5,238.0,238.0,110.1,106.1,116.3,874.1,-87.9,50.34,0.0,-67.3,80.2,876.9,-42.0,-50.0,80.2,100.0,3365.0,3363.0,26.4,24.5,24.9,20000.0,855.9,0,0,0.6770816824472954,True
632812,2026-08-14T05:22:51.618642+00:00,external_ems_2,bess_2,good,0.3864,warning,PCS DC current and BMS current mismatch: 44.1,1.5,7.4,2.7,44.1,0.0,1.0,2.0,239.3,239.7,240.8,117.8,125.2,122.3,865.4,-80.3,50.37,0.0,-49.3,54.5,868.1,-36.2,-41.7,54.5,100.0,3339.0,3337.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6765977658954021,True
632818,2026-08-14T05:22:54.618565+00:00,external_ems_2,bess_2,good,0.3864,warning,PCS DC current and BMS current mismatch: 44.1,1.5,7.4,2.7,44.1,0.0,1.0,2.0,239.3,239.7,240.8,117.8,125.2,122.3,865.4,-80.3,50.37,0.0,-49.3,54.5,868.1,-36.2,-41.7,54.5,100.0,3339.0,3337.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6765977658954021,True
632816,2026-08-14T05:22:53.619726+00:00,external_ems_2,bess_2,good,0.3864,warning,PCS DC current and BMS current mismatch: 44.1,1.5,7.4,2.7,44.1,0.0,1.0,2.0,239.3,239.7,240.8,117.8,125.2,122.3,865.4,-80.3,50.37,0.0,-49.3,54.5,868.1,-36.2,-41.7,54.5,100.0,3339.0,3337.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6765977658954021,True
632814,2026-08-14T05:22:52.629441+00:00,external_ems_2,bess_2,good,0.3864,warning,PCS DC current and BMS current mismatch: 44.1,1.5,7.4,2.7,44.1,0.0,1.0,2.0,239.3,239.7,240.8,117.8,125.2,122.3,865.4,-80.3,50.37,0.0,-49.3,54.5,868.1,-36.2,-41.7,54.5,100.0,3339.0,3337.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6765977658954021,True
480272,2026-08-13T08:11:41.618560+00:00,external_ems_2,bess_2,good,0.6549,warning,PCS phase current imbalance high: 16.8; PCS DC current and BMS current mismatch: 65.1,1.2,16.8,4.1,65.1,0.0,1.2,1.0,240.8,240.8,242.0,118.0,109.5,126.3,863.5,-63.9,50.37,0.0,-37.1,43.9,859.4,1.2,1.2,43.9,100.0,3310.0,3309.0,25.8,24.6,25.0,20000.0,856.4,0,0,0.6765144685616931,True
480270,2026-08-13T08:11:40.628815+00:00,external_ems_2,bess_2,good,0.6549,warning,PCS phase current imbalance high: 16.8; PCS DC current and BMS current mismatch: 65.1,1.2,16.8,4.1,65.1,0.0,1.2,1.0,240.8,240.8,242.0,118.0,109.5,126.3,863.5,-63.9,50.37,0.0,-37.1,43.9,859.4,1.2,1.2,43.9,100.0,3310.0,3309.0,25.8,24.6,25.0,20000.0,856.4,0,0,0.6765144685616931,True
480274,2026-08-13T08:11:42.628817+00:00,external_ems_2,bess_2,good,0.6549,warning,PCS phase current imbalance high: 16.8; PCS DC current and BMS current mismatch: 65.1,1.2,16.8,4.1,65.1,0.0,1.2,1.0,240.8,240.8,242.0,118.0,109.5,126.3,863.5,-63.9,50.37,0.0,-37.1,43.9,859.4,1.2,1.2,43.9,100.0,3310.0,3309.0,25.8,24.6,25.0,20000.0,856.4,0,0,0.6765144685616931,True
480268,2026-08-13T08:11:39.618704+00:00,external_ems_2,bess_2,good,0.6549,warning,PCS phase current imbalance high: 16.8; PCS DC current and BMS current mismatch: 65.1,1.2,16.8,4.1,65.1,0.0,1.2,1.0,240.8,240.8,242.0,118.0,109.5,126.3,863.5,-63.9,50.37,0.0,-37.1,43.9,859.4,1.2,1.2,43.9,100.0,3310.0,3309.0,25.8,24.6,25.0,20000.0,856.4,0,0,0.6765144685616931,True
624115,2026-08-14T04:10:23.618583+00:00,external_ems_1,bess_1,good,0.5419,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 53.7,0.9,9.0,1.1,53.7,0.0,1.7,2.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,874.2,-44.0,-38.9,80.2,100.0,3374.0,3372.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6752314159494571,True
624117,2026-08-14T04:10:24.629249+00:00,external_ems_1,bess_1,good,0.5419,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 53.7,0.9,9.0,1.1,53.7,0.0,1.7,2.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,874.2,-44.0,-38.9,80.2,100.0,3374.0,3372.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6752314159494571,True
624111,2026-08-14T04:10:21.618579+00:00,external_ems_1,bess_1,good,0.5419,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 53.7,0.9,9.0,1.1,53.7,0.0,1.7,2.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,874.2,-44.0,-38.9,80.2,100.0,3374.0,3372.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6752314159494571,True
624113,2026-08-14T04:10:22.629595+00:00,external_ems_1,bess_1,good,0.5419,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 53.7,0.9,9.0,1.1,53.7,0.0,1.7,2.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,874.2,-44.0,-38.9,80.2,100.0,3374.0,3372.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6752314159494571,True
624109,2026-08-14T04:10:20.618584+00:00,external_ems_1,bess_1,good,0.5419,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 53.7,0.9,9.0,1.1,53.7,0.0,1.7,2.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,874.2,-44.0,-38.9,80.2,100.0,3374.0,3372.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6752314159494571,True
632877,2026-08-14T05:23:24.618661+00:00,external_ems_1,bess_1,good,0.3896,warning,PCS phase current imbalance high: 24.4,0.7,24.4,0.7,16.5,0.0,1.9,4.0,237.5,237.3,238.0,45.0,35.6,20.6,880.9,-53.7,50.34,0.0,-56.0,93.9,880.2,-37.2,-49.7,93.9,100.0,3380.0,3376.0,26.7,24.8,25.2,20000.0,855.9,0,0,0.6738297260522446,True
632879,2026-08-14T05:23:25.618566+00:00,external_ems_1,bess_1,good,0.3896,warning,PCS phase current imbalance high: 24.4,0.7,24.4,0.7,16.5,0.0,1.9,4.0,237.5,237.3,238.0,45.0,35.6,20.6,880.9,-53.7,50.34,0.0,-56.0,93.9,880.2,-37.2,-49.7,93.9,100.0,3380.0,3376.0,26.7,24.8,25.2,20000.0,855.9,0,0,0.6738297260522446,True
479941,2026-08-13T08:08:56.628934+00:00,external_ems_1,bess_1,good,0.6414,warning,PCS DC current and BMS current mismatch: 64.2,0.9,6.6,1.3,64.2,0.0,1.9,3.0,239.5,239.8,238.9,114.3,114.8,120.9,874.2,-98.2,50.35,0.0,-67.2,78.3,875.5,-34.0,-41.8,78.3,100.0,3379.0,3376.0,26.3,24.4,24.9,20000.0,855.9,0,0,0.6736658702685323,True
479939,2026-08-13T08:08:55.618582+00:00,external_ems_1,bess_1,good,0.6414,warning,PCS DC current and BMS current mismatch: 64.2,0.9,6.6,1.3,64.2,0.0,1.9,3.0,239.5,239.8,238.9,114.3,114.8,120.9,874.2,-98.2,50.35,0.0,-67.2,78.3,875.5,-34.0,-41.8,78.3,100.0,3379.0,3376.0,26.3,24.4,24.9,20000.0,855.9,0,0,0.6736658702685323,True
1204552,2026-08-17T12:47:21.619208+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 1.0,0.1,0.1,1.6,0.0,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.4,0.0,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3341.0,25.3,24.0,24.3,20000.0,856.4,1,0,0.6736168455076913,True
1701096,2026-08-20T09:47:17.998142+00:00,external_ems_2,bess_2,good,0.3551,warning,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,18.1,20.4,1.3,11.1,0.0,1.7,3.0,234.5,252.4,252.6,34.4,51.0,54.8,877.5,-31.7,50.23,0.0,-34.2,89.9,878.8,-42.8,-42.5,89.9,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6731306659194705,True
1701102,2026-08-20T09:47:21.008666+00:00,external_ems_2,bess_2,good,0.3551,warning,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,18.1,20.4,1.3,11.1,0.0,1.7,3.0,234.5,252.4,252.6,34.4,51.0,54.8,877.5,-31.7,50.23,0.0,-34.2,89.9,878.8,-42.8,-42.5,89.9,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6731306659194705,True
1701104,2026-08-20T09:47:21.998034+00:00,external_ems_2,bess_2,good,0.3551,warning,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,18.1,20.4,1.3,11.1,0.0,1.7,3.0,234.5,252.4,252.6,34.4,51.0,54.8,877.5,-31.7,50.23,0.0,-34.2,89.9,878.8,-42.8,-42.5,89.9,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6731306659194705,True
1701100,2026-08-20T09:47:19.998045+00:00,external_ems_2,bess_2,good,0.3551,warning,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,18.1,20.4,1.3,11.1,0.0,1.7,3.0,234.5,252.4,252.6,34.4,51.0,54.8,877.5,-31.7,50.23,0.0,-34.2,89.9,878.8,-42.8,-42.5,89.9,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6731306659194705,True
